stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
01353102,01353102,Masih-Ancona,Masih-Ancona,41.15100317166364,16.739122786048913,,,0,,,0,,
01378001,01378001,Napoli-Garibaldi,Napoli-Garibaldi,41.166028030838234,16.733472664010844,,,0,,,0,,
01378002,01378002,Napoli-Caladoria,Napoli-Caladoria,41.16543670523368,16.736464229823202,,,0,,,0,,
01378003,01378003,Napoli-Disfida,Napoli-Disfida,41.16496674271667,16.73891947542137,,,0,,,0,,
01378004,01378004,Napoli-D'Azeglio,Napoli-D'Azeglio,41.16409697228238,16.743127964153935,,,0,,,0,,
01378005,01378005,Napoli-Lembo,Napoli-Lembo,41.16348898355678,16.745662217270716,,,0,,,0,,
01378006,01378006,Napoli-Mossa,Napoli-Mossa,41.16284481354255,16.748080442592677,,,0,,,0,,
01378007,01378007,Napoli-Roma,Napoli-Roma,41.16163658748449,16.75268574980572,,,0,,,0,,
01378008,01378008,Napoli-Bonavoglia,Napoli-Bonavoglia,41.160697494764904,16.75598220475344,,,0,,,0,,
01378009,01378009,Napoli 6,Napoli 6,41.16012234597362,16.758191502147167,,,0,,,0,,
01378010,01378010,Napoli C dir. Bari,Napoli C dir. Bari,41.14595763211029,16.792209904271985,,,0,,,0,,
01378011,01378011,Napoli B dir. Bari,Napoli B dir. Bari,41.14283124648564,16.7994136273379,,,0,,,0,,
01378016,01378016,Napoli A dir. Bari,Napoli A dir. Bari,41.14021869734318,16.803015663767553,,,0,,,0,,
01378101,01378101,Napoli B dir. Foggia,Napoli B dir. Foggia,41.14379651708158,16.799329316048684,,,0,,,0,,
01378102,01378102,Napoli C dir. Foggia,Napoli C dir. Foggia,41.146402481012004,16.7926470484286,,,0,,,0,,
01378103,01378103,Napoli 11,Napoli 11,41.16023479802285,16.758221813520542,,,0,,,0,,
01378104,01378104,Napoli-Bonavoglia,Napoli-Bonavoglia,41.16091143161482,16.755689362923555,,,0,,,0,,
01378105,01378105,Napoli-Foggia,Napoli-Foggia,41.16172483268153,16.752604889634434,,,0,,,0,,
01378106,01378106,Napoli (Chiesa),Napoli (Chiesa),41.16273956940839,16.74874869495545,,,0,,,0,,
01378107,01378107,Napoli-Lembo,Napoli-Lembo,41.16350367802451,16.745843804554806,,,0,,,0,,
01378108,01378108,Napoli-Malta,Napoli-Malta,41.164339448254154,16.742390760625263,,,0,,,0,,
01378109,01378109,Napoli-Pansini,Napoli-Pansini,41.16499467658549,16.739054986415134,,,0,,,0,,
01378110,01378110,Napoli-Caladoria,Napoli-Caladoria,41.16554124011897,16.736515881402752,,,0,,,0,,
01378111,01378111,Napoli 233/C,Napoli 233/C,41.166170312267596,16.733585457571824,,,0,,,0,,
01378112,01378112,Napoli A dir. Foggia,Napoli A dir. Foggia,41.140186435734584,16.804193420031467,,,0,,,0,,
01379001,01379001,P. Harris I,P. Harris I,41.16738069329337,16.730717646208802,,,0,,,0,,
01379002,01379002,P. Harris I,P. Harris I,41.16740711852348,16.73072201894425,,,0,,,0,,
01379101,01379101,P. Harris II,P. Harris II,41.16744786987393,16.730618189995216,,,0,,,0,,
01379102,01379102,P. Harris II,P. Harris II,41.16747396514822,16.73063739910312,,,0,,,0,,
01384001,01384001,Nazionale (ASL),Nazionale (ASL),41.158344442411774,16.763007022005407,,,0,,,0,,
01384002,01384002,Nazionale(ParkHotel),Nazionale(Park Hotel),41.15510718273621,16.769892887026657,,,0,,,0,,
01384003,01384003,Nazionale (ponte) I,Nazionale (ponte) I,41.15294638009399,16.77394342663636,,,0,,,0,,
01384004,01384004,Nazionale (IPSIA) II,Nazionale (IPSIA) II,41.151781897449595,16.77653492124344,,,0,,,0,,
01384006,01384006,Nazionale (ponte) II,Nazionale (ponte) II,41.15296512279852,16.773897720659438,,,0,,,0,,
01384007,01384007,Nazionale (IPSIA) II,Nazionale (IPSIA) II,41.15181137699503,16.77641894772425,,,0,,,0,,
01384101,01384101,Nazionale (IPSIA) I,Nazionale (IPSIA) I,41.152018800282164,16.77630585822018,,,0,,,0,,
01384102,01384102,Nazionale (ponte) I,Nazionale (ponte) I,41.153043827752555,16.77409329070803,,,0,,,0,,
01384103,01384103,Nazionale (Miglia),Nazionale ( Miglia ),41.15491759788485,16.770784326790906,,,0,,,0,,
01384104,01384104,Nazionale (ASL),Nazionale (ASL),41.158514775353105,16.762950091604356,,,0,,,0,,
01384106,01384106,Nazionale (IPSIA) I,Nazionale (IPSIA) I,41.15206574678654,16.77618408535085,,,0,,,0,,
01384107,01384107,Nazionale (ponte) II,Nazionale (ponte) II,41.153045304759125,16.774036132278468,,,0,,,0,,
01387001,01387001,N. Green I,N. Green I,41.15770180879345,16.73962696369638,,,0,,,0,,
01387002,01387002,N. Green III,N. Green III,41.156367963205945,16.74032868121874,,,0,,,0,,
01387003,01387003,N. Green V,N. Green V,41.15450069538514,16.73996190769221,,,0,,,0,,
01387101,01387101,N. Green IV,N. Green IV,41.15690507265014,16.74165457954565,,,0,,,0,,
01387102,01387102,N. Green II,N. Green II,41.15532154029468,16.74077142641879,,,0,,,0,,
01388001,01388001,Nisio-Diaz,Nisio-Diaz,41.15273250450617,16.770226334203826,,,0,,,0,,
01388101,01388101,Nisio-Mitolo,Nisio-Mitolo,41.15277401639653,16.770521913137244,,,0,,,0,,
01452101,01452101,Rispetto (giardini),Rispetto (giardini),41.147675056810044,16.734254801504225,,,0,,,0,,
01455101,01455101,Vito Rosa-Castelluc.,Vito Rosa-Castellucci,41.14584200468906,16.7412781653518,,,0,,,0,,
01455102,01455102,V.Rosa-Pisicchio,V.Rosa-Pisicchio,41.1450156526002,16.73987968154093,,,0,,,0,,
01502001,01502001,Ten. Ranieri-Priolo,Ten. Ranieri-Priolo,41.15384550736235,16.76271706026004,,,0,,,0,,
01502101,01502101,Ten. Ranieri-Priolo,Ten. Ranieri-Priolo,41.15391108716381,16.763230549292526,,,0,,,0,,
01509101,01509101,Tolleranza-Lealtà,Tolleranza-Lealtà,41.149230408618195,16.735735137103735,,,0,,,0,,
01515104,01515104,Torricella-Pasquale,Torricella-Pasquale,41.146649217075996,16.742817775671465,,,0,,,0,,
01522102,01522102,Malta,Malta,41.16536880884485,16.74290765868306,,,0,,,0,,
01529001,01529001,Umberto I-Livorno,Umberto I-Livorno,41.16283803106304,16.751444892999857,,,0,,,0,,
01562101,01562101,V.Veneto-Sabotino,V.Veneto-Sabotino,41.15589637659596,16.76571556357446,,,0,,,0,,
01562102,01562102,V.Veneto-Palasciano,V.Veneto-Palasciano,41.15447318744232,16.76509287553865,,,0,,,0,,
01562103,01562103,V.Veneto-Sabotino,V.Veneto-Sabotino,41.15609035970425,16.76576635346838,,,0,,,0,,
01562104,01562104,V.Veneto-Palasciano,V.Veneto-Palasciano,41.154421730869274,16.76507140464583,,,0,,,0,,
02002001,02002001,AccoltiGil(Eurospin),AccoltiGil(Eurospin),41.11907299764291,16.805869755653337,,,0,,,0,,
02002002,02002002,Accolti Gil (AIA),Accolti Gil (AIA),41.11953986479471,16.809693983337304,,,0,,,0,,
02002003,02002003,Accolti Gil-Fuzio,Accolti Gil-Fuzio,41.119979271173975,16.812710198433216,,,0,,,0,,
02002101,02002101,Accolti Gil-Fuzio,Accolti Gil-Fuzio,41.1204467585519,16.813969371261617,,,0,,,0,,
02002102,02002102,Accolti Gil (Amgas),Accolti Gil (Amgas),41.119878736637965,16.8096328505038,,,0,,,0,,
02002103,02002103,AccoltiGil(Eurospin),Accolti Gil (Eurospin),41.11929886553519,16.80574395955025,,,0,,,0,,
02024001,02024001,Buozzi (Garofalo),Buozzi (Garofalo),41.10613364970581,16.8199100102912,,,0,,,0,,
02024002,02024002,Vill. dei Lavoratori,Vill. dei Lavoratori,41.107681650549374,16.822384868883358,,,0,,,0,,
02024003,02024003,Buozzi(distributore),Buozzi(distributore),41.11006651558417,16.826440843644747,,,0,,,0,,
02024004,02024004,Buozzi-str. Deserto,Buozzi - str. Deserto,41.1120754037547,16.829680582112076,,,0,,,0,,
02024005,02024005,Buozzi-Glomerelli,Buozzi-Glomerelli,41.115392404512505,16.835263613623752,,,0,,,0,,
02024006,02024006,Buozzi-Cheren,Buozzi-Cheren,41.116722698867086,16.83796356613089,,,0,,,0,,
02024007,02024007,Buozzi (ANAS),Buozzi (ANAS),41.1182426702476,16.842008516494694,,,0,,,0,,
02024101,02024101,Buozzi (ANAS),Buozzi (ANAS),41.118247230199174,16.841645404920563,,,0,,,0,,
02024102,02024102,Buozzi-Cheren,Buozzi-Cheren,41.11689981910307,16.838143227811244,,,0,,,0,,
02024103,02024103,Buozzi (Multicar),Buozzi (Multicar),41.11567991299798,16.83538186010366,,,0,,,0,,
02024104,02024104,Buozzi - str.Deserto,Buozzi - str.Deserto,41.112181209271895,16.82956874100634,,,0,,,0,,
02024105,02024105,Buozzi-Boggiano,Buozzi-Boggiano,41.11019319136795,16.826289116790342,,,0,,,0,,
02024106,02024106,Vill. dei Lavoratori,Vill. dei Lavoratori,41.10782088479452,16.822327756387587,,,0,,,0,,
02024107,02024107,Buozzi (Garofalo),Buozzi (Garofalo),41.10626141303906,16.819770863301237,,,0,,,0,,
02030101,02030101,Barisano-Cozzoli,Barisano-Cozzoli,41.12568765880599,16.795930966269744,,,0,,,0,,
02030102,02030102,Barisano-Granieri,Barisano-Granieri,41.12511385205061,16.792305315554685,,,0,,,0,,
02037001,02037001,Bonomo-De Benedictis,Bonomo-De Benedictis,41.130601598676996,16.798752266280555,,,0,,,0,,
02037002,02037002,Bonomo-Costantino,Bonomo-Costantino,41.13205320815553,16.802905234437702,,,0,,,0,,
02037102,02037102,Bonomo-De Benedictis,Bonomo-De Benedictis,41.13076872868612,16.79860189078271,,,0,,,0,,
02048001,02048001,Massa (case Breda),Massa (case Breda),41.12709904835386,16.7854060121725,,,0,,,0,,
02048002,02048002,Massa-Don Gnocchi,Massa-Don Gnocchi,41.128153177141684,16.78582937514968,,,0,,,0,,
02048003,02048003,Massa (Parco Verde),Massa (Parco Verde),41.12845199887366,16.787157055721128,,,0,,,0,,
02048102,02048102,Massa-Don Gnocchi,Massa-Don Gnocchi,41.12838545777446,16.785829237492706,,,0,,,0,,
02048103,02048103,Massa (case Breda),Massa (case Breda),41.12701569478736,16.785207592624552,,,0,,,0,,
02048104,02048104,Massa-Troccoli,Massa-Troccoli,41.127249042432496,16.78325836786068,,,0,,,0,,
02048105,02048105,Massa (Mercato),Massa (Mercato),41.128593128776764,16.781943529402596,,,0,,,0,,
02054101,02054101,Giaquinto-V.Beethov.,Giaquinto-V.Beethoven,41.123984329219056,16.79376408942378,,,0,,,0,,
02057002,02057002,Cacudi(I.Scolastico),Cacudi(I.Scolastico),41.12900412914112,16.79406414709142,,,0,,,0,,
02057004,02057004,Cacudi-D'Alesio,Cacudi-D'Alesio,41.1263715776505,16.78653901617318,,,0,,,0,,
02057005,02057005,Cacudi (farmacia),Cacudi (farmacia),41.12563243490304,16.788657606188796,,,0,,,0,,
02057101,02057101,Cacudi(I.Scolastico),Cacudi(I.Scolastico),41.129254063072935,16.794483782558817,,,0,,,0,,
02057102,02057102,Cacudi-De Ribera,Cacudi-De Ribera,41.12798260981184,16.792285350490232,,,0,,,0,,
02057103,02057103,Cacudi-Castelluccio,Cacudi-Castelluccio,41.12716851936888,16.78932211517891,,,0,,,0,,
02065001,02065001,Candura-Mazzoni,Candura-Mazzoni,41.12763898087672,16.803584982383835,,,0,,,0,,
02072101,02072101,Ospedale PS(S.Paolo),Ospedale PS(S.Paolo),41.118960692896444,16.78311804202263,,,0,,,0,,
02072C00,02072C00,Ospedale S. Paolo,Ospedale San Paolo,41.117406882239166,16.77950791767802,,,0,,,0,,
02103101,02103101,Ciusa-Ricchioni,Ciusa-Ricchioni,41.1280720018749,16.802056554341178,,,0,,,0,,
02112001,02112001,Columbo (RFI),Columbo (RFI),41.12042949896087,16.821827164270264,,,0,,,0,,
02112101,02112101,Columbo (RFI),Columbo (RFI),41.12048361530263,16.82189405460326,,,0,,,0,,
02123001,02123001,Corigliano-Lindemann,Corigliano-Lindemann,41.1224564390286,16.817544963607034,,,0,,,0,,
02123003,02123003,Corigliano-Columbo,Corigliano-Columbo,41.123032345710506,16.821087269810203,,,0,,,0,,
02123101,02123101,Corigliano(R.Puglia),Corigliano(R.Puglia),41.123139654901614,16.821131936909868,,,0,,,0,,
02123103,02123103,Corigliano-Lindemann,Corigliano-Lindemann,41.122821371571284,16.81917123390835,,,0,,,0,,
02141001,02141001,D'Alesio I,D'Alesio I,41.12710764375524,16.786949745587915,,,0,,,0,,
02141101,02141101,D'Alesio II,D'Alesio II,41.12711269247854,16.786651512106136,,,0,,,0,,
02145C00,02145C00,Dalfino (S.Paolo),Dalfino (S.Paolo),41.12401432848741,16.77781181681115,,,0,,,0,,
02147C00,02147C00,De Blasi (S.Paolo),De Blasi (S.Paolo),41.13046426699732,16.797420519779592,,,0,,,0,,
02150001,02150001,De Blasio (Radaelli),De Blasio (Radaelli),41.110814311578864,16.79071744802682,,,0,,,0,,
02150002,02150002,De Blasio (ENEL),De Blasio (ENEL),41.11290650982044,16.79827812351864,,,0,,,0,,
02150003,02150003,De Blasio (C&Carry),De Blasio (C&Carry),41.11333054276887,16.79980871555109,,,0,,,0,,
02150004,02150004,De Blasio-F.Philips,De Blasio-F.Philips,41.11447193089139,16.80561050739317,,,0,,,0,,
02150005,02150005,De Blasio (exManif.),De Blasio (ex Manif.),41.11490003070711,16.808164231385007,,,0,,,0,,
02150006,02150006,De Blasio (Lobuono),De Blasio (Lobuono),41.11583311306226,16.812301135459798,,,0,,,0,,
02150007,02150007,De Blasio (BariMax),De Blasio (BariMax),41.11629899097345,16.819870241022002,,,0,,,0,,
02150101,02150101,De Blasio (CNR),De Blasio (CNR),41.11621444280744,16.820891378902523,,,0,,,0,,
02150102,02150102,Vitalvernici,Vitalvernici,41.11637235822625,16.81276812517825,,,0,,,0,,
02150103,02150103,De Blasio-Milella,De Blasio-Milella,41.115334596925386,16.809211012881782,,,0,,,0,,
02150104,02150104,De Blasio-Jacobini,De Blasio-Jacobini,41.11474200479622,16.805974175389885,,,0,,,0,,
02150106,02150106,Puglia Espansi,Puglia Espansi,41.112891663974615,16.797012752652474,,,0,,,0,,
02150107,02150107,Isotta Fraschini,Isotta Fraschini,41.11109129053831,16.79086849031343,,,0,,,0,,
02174001,02174001,De Ribera-Regioni,De Ribera-Regioni,41.12295441260747,16.791361544416677,,,0,,,0,,
02174002,02174002,De Ribera-Giaquinto,De Ribera-Giaquinto,41.125005373561955,16.791602848888513,,,0,,,0,,
02174004,02174004,Polifunzionale PS,Polifunzionale PS,41.126408658303646,16.791892636158035,,,0,,,0,,
02174101,02174101,De Ribera-Giaquinto,De Ribera-Giaquinto,41.12497593086471,16.791396107316295,,,0,,,0,,
02174102,02174102,De Ribera-Regioni,De Ribera-Regioni,41.122497006932704,16.790932766293775,,,0,,,0,,
02200001,02200001,Margh. (Firestone),Margherite (Firestone),41.103140795817076,16.79710894484897,,,0,,,0,,
02200003,02200003,Murari (SS.96),Murari (SS.96),41.104443236394395,16.811930373097674,,,0,,,0,,
02200004,02200004,Margherite (Dalmine),Margherite (Dalmine),41.102028337385285,16.793075507882914,,,0,,,0,,
02200101,02200101,Murari (exCalabrese),Murari (exCalabrese),41.104968496000936,16.81391950469145,,,0,,,0,,
02200102,02200102,Margherite(ex VV.FF),Margherite (ex VV.FF),41.10319742955596,16.80400329785937,,,0,,,0,,
02200103,02200103,Marg. (Firestone),Margherite (Firestone),41.10329952534851,16.797166539452817,,,0,,,0,,
02200104,02200104,Margherite (Dalmine),Margherite (Dalmine),41.1019054464695,16.79253084869636,,,0,,,0,,
02200C00,02200C00,Margherite cap.,Margherite cap.,41.10496370875286,16.813947211395572,,,0,,,0,,
02202002,02202002,Camelie (Italutens.),Camelie (Italutensili),41.10745794882595,16.801354512475132,,,0,,,0,,
02202003,02202003,Camelie (SKF),Camelie (SKF),41.108787018952114,16.79699398499338,,,0,,,0,,
02202101,02202101,Camelie (SKF),Camelie (SKF),41.10884847016918,16.796708389094213,,,0,,,0,,
02202102,02202102,Cam. (Italutensili),Camelie (Italutensili),41.10729621247172,16.801338413095387,,,0,,,0,,
02202103,02202103,Pioneri-Melisurgo,Pioneri-Melisurgo,41.105874741552576,16.804427884247538,,,0,,,0,,
02206001,02206001,Mimose (Amenduni),Mimose (Amenduni),41.10371769523896,16.78951636921857,,,0,,,0,,
02206002,02206002,Mimose (Agrilevante),Mimose (Agrilevante),41.10614206837358,16.789249257985517,,,0,,,0,,
02206101,02206101,Mimose (Agrilevante),Mimose (Agrilevante),41.10664935889767,16.788968506177227,,,0,,,0,,
02206102,02206102,Mimose (Amenduni),Mimose (Amenduni),41.10382717653176,16.789345750452103,,,0,,,0,,
02210001,02210001,Regioni (Don Milani),Regioni (Don Milani),41.121643814503486,16.788286804914083,,,0,,,0,,
02210002,02210002,Regioni-Calitri,Regioni-Calitri,41.12294869466159,16.79334666846267,,,0,,,0,,
02210003,02210003,Regioni-Europa,Regioni-Europa,41.122994227732114,16.79884550494948,,,0,,,0,,
02210101,02210101,Regioni-Miglionico,Regioni-Miglionico,41.123199003855746,16.79801199649645,,,0,,,0,,
02210102,02210102,Regioni-Fiore,Regioni-Fiore,41.12299268223051,16.7925310234961,,,0,,,0,,
02210103,02210103,Regioni-Cascella,Regioni-Cascella,41.12178454491656,16.78796367904812,,,0,,,0,,
02210105,02210105,Regioni-Molise,Regioni-Molise,41.122974836859804,16.79462824211685,,,0,,,0,,
02234001,02234001,Distaso-Don Gnocchi,Distaso-Don Gnocchi,41.12956614402103,16.788315354306818,,,0,,,0,,
02234002,02234002,Don Gnocchi I,Don Gnocchi I,41.13066886771653,16.787875614868067,,,0,,,0,,
02234003,02234003,Don Gnocchi II,Don Gnocchi II,41.13095631287063,16.78653781271263,,,0,,,0,,
02234004,02234004,Don Gnocchi III,Don Gnocchi III,41.129420013794345,16.785692469648488,,,0,,,0,,
02240001,02240001,Europa (GdF),Europa (GdF),41.133739400958845,16.786145089492003,,,0,,,0,,
02240002,02240002,Europa-Cacudi,Europa-Cacudi,41.13031688344784,16.795082253644757,,,0,,,0,,
02240004,02240004,Europa-Mazzoni,Europa-Mazzoni,41.12510864415211,16.798305518571325,,,0,,,0,,
02240005,02240005,Europa-Sicilia,Europa-Sicilia,41.12287953099319,16.801840909704154,,,0,,,0,,
02240006,02240006,Europa-Mirizzi,Europa-Mirizzi,41.12309977393063,16.80402015641788,,,0,,,0,,
02240007,02240007,Europa-Tesoro,Europa-Tesoro,41.12350734360885,16.811464568414582,,,0,,,0,,
02240008,02240008,Europa (Lamasinata),Europa (Lamasinata),41.124054791829245,16.82678268595053,,,0,,,0,,
02240009,02240009,Europa-Torre deiCani,Europa-Torre dei Cani,41.124123420648225,16.829980136948645,,,0,,,0,,
02240010,02240010,Europa-Ascianghi,Europa-Ascianghi,41.12255671853764,16.834516198169073,,,0,,,0,,
02240011,02240011,Europa-Buozzi,Europa-Buozzi,41.11849001094078,16.839261412783774,,,0,,,0,,
02240101,02240101,Europa-Buozzi,Europa-Buozzi,41.11829348196028,16.839838283435178,,,0,,,0,,
02240102,02240102,Europa-Ascianghi,Europa-Ascianghi,41.122882007728656,16.834389005581063,,,0,,,0,,
02240103,02240103,Europa-Sopramarzo,Europa-Sopramarzo,41.12424952290282,16.829829866327806,,,0,,,0,,
02240104,02240104,Europa (Lamasinata),Europa (Lamasinata),41.124280044801466,16.82614596559298,,,0,,,0,,
02240105,02240105,Europa-Tesoro,Europa-Tesoro,41.12364196239824,16.81159465518102,,,0,,,0,,
02240106,02240106,Europa (ex Pirelli),Europa (ex Pirelli),41.123235430939815,16.803691254716902,,,0,,,0,,
02240107,02240107,Giudice di Pace,Giudice di Pace,41.1229357582912,16.801691017992777,,,0,,,0,,
02240108,02240108,Europa-Mazzoni,Europa-Mazzoni,41.12512827177164,16.798467256214163,,,0,,,0,,
02240110,02240110,Europa-Cacudi,Europa-Cacudi,41.130400431626505,16.795481514803722,,,0,,,0,,
02240111,02240111,Europa (GdF),Europa (GdF),41.13393408910072,16.78654905877665,,,0,,,0,,
02241101,02241101,Cittadella Scienza,Cittadella Scienza,41.12402641147328,16.8178373933512,,,0,,,0,,
02242001,02242001,Variante Europa I,Variante Europa I,41.12417976111565,16.82291714223107,,,0,,,0,,
02242101,02242101,Variante Europa II,Variante Europa II,41.12434115247722,16.82260739312797,,,0,,,0,,
02246001,02246001,F.lli Philips,F.lli Philips,41.11249035740578,16.806618710126195,,,0,,,0,,
02255001,02255001,Ferorelli,Ferorelli,41.110336796061105,16.807839205442086,,,0,,,0,,
02287C00,02287C00,Dep. Amtab,Dep. Amtab,41.1152630691821,16.804459062603254,,,0,,,0,,
02290001,02290001,Granieri-Pugliese,Granieri-Pugliese,41.12647587867343,16.79583413043021,,,0,,,0,,
